file name,total expected,num of assigned genes,num of unassigned genes,ratio of assigned genes
GCF_000221045-GCF_000282575,0,5669,3181,0.6405649717514125
GCF_000221045-GCF_000511875,0,3061,3719,0.4514749262536873
GCF_000221045-GCF_000622895,0,4233,3309,0.5612569610182976
GCF_000221045-GCF_000723165,0,5743,3758,0.6044626881380907
GCF_000221045-GCF_000745265,0,5397,3781,0.5880366092830682
GCF_000221045-GCF_000797495,0,2918,7252,0.28692232055063915
GCF_000221045-GCF_001189965,0,6048,3062,0.6638858397365532
GCF_000221045-GCF_001310955,0,2363,5828,0.28848736418019777
GCF_000221045-GCF_001425265,0,6243,4316,0.591249171323042
GCF_000221045-GCF_001426525,0,6131,4328,0.5861937087675686
GCF_000221185-GCF_000468755,0,910,3589,0.2022671704823294
GCF_000221185-GCF_000568815,0,986,4228,0.18910625239739165
GCF_000221305-GCF_000258925,0,985,394,0.7142857142857143
GCF_000221305-GCF_000265385,0,658,3207,0.1702457956015524
GCF_000221305-GCF_001050135,0,723,4766,0.13171798141738023
GCF_000221545-GCF_000312625,0,1233,1955,0.386762860727729
GCF_000221545-GCF_000384035,0,1477,3635,0.2889280125195618
GCF_000221565-GCF_000333295,0,1128,4902,0.18706467661691542
GCF_000221605-GCF_000315505,0,2380,1036,0.6967213114754098
GCF_000221605-GCF_000422285,0,1622,3662,0.3069644208932627
GCF_000221605-GCF_001437205,0,1230,2168,0.3619776339022955
GCF_000222105-GCF_000270085,0,1377,5368,0.20415122312824313
GCF_000222105-GCF_000373905,0,6093,3133,0.6604162150444396
GCF_000222105-GCF_000478685,0,1030,4895,0.17383966244725738
GCF_000222105-GCF_000612885,0,7867,3701,0.6800656984785616
GCF_000222105-GCF_000719515,0,3641,5630,0.392730018336749
GCF_000222105-GCF_000975265,0,3591,3492,0.5069885641677255
GCF_000222105-GCF_001316435,0,1749,5479,0.24197565024903153
GCF_000222305-GCF_000500045,0,2031,589,0.7751908396946565
GCF_000222305-GCF_000828895,0,832,2684,0.2366325369738339
GCF_000222305-GCF_001051995,0,954,4530,0.1739606126914661
GCF_000222485-GCF_000620185,0,2580,6925,0.271436086270384
GCF_000222485-GCF_000620705,0,2681,6530,0.2910650309412659
GCF_000222485-GCF_000752095,0,1807,5831,0.23658025661167845
GCF_000222485-GCF_001021715,0,2170,5501,0.28288358753747883
GCF_000222585-GCF_000467125,0,6095,2460,0.712448860315605
GCF_000222585-GCF_000467185,0,4999,2440,0.671998924586638
GCF_000222585-GCF_000517565,0,1913,4178,0.314069939254638
GCF_000222585-GCF_000682715,0,2735,4956,0.3556104537771421
GCF_000222585-GCF_000682775,0,2732,4644,0.3703904555314534
GCF_000222585-GCF_000685215,0,2862,4881,0.3696241766757071
GCF_000222585-GCF_000685235,0,2860,4881,0.3694613099082806
GCF_000222585-GCF_000685275,0,2758,4935,0.35850773430391264
GCF_000222585-GCF_000685295,0,2779,5459,0.3373391599902889
GCF_000222585-GCF_000740015,0,5935,2508,0.7029491886770105
GCF_000222585-GCF_000755385,0,4489,3602,0.5548139908540354
GCF_000222585-GCF_000772105,0,6584,2657,0.7124770046531761
GCF_000222585-GCF_001012815,0,4915,2861,0.6320730452674898
GCF_000223375-GCF_000404225,0,852,4006,0.1753808151502676
GCF_000223375-GCF_000473145,0,3909,3370,0.5370243165269954
GCF_000223375-GCF_001046955,0,4141,3771,0.5233822042467139
GCF_000223375-GCF_001078595,0,3821,3838,0.49889019454236844
GCF_000223375-GCF_001205715,0,3767,3396,0.5258969705430685
GCF_000223375-GCF_001408515,0,3334,3057,0.521671099984353
GCF_000223375-GCF_001458335,0,3544,2698,0.5677667414290292
GCF_000223375-GCF_001458355,0,3775,2955,0.5609212481426449
GCF_000223375-GCF_001458435,0,3528,2696,0.5668380462724936
GCF_000223395-GCF_000260395,0,734,3490,0.1737689393939394
GCF_000223395-GCF_000829395,0,709,3394,0.1728003899585669
GCF_000223395-GCF_000876205,0,629,2968,0.17486794551014734
GCF_000223395-GCF_001412615,0,2668,1208,0.6883384932920537
GCF_000223395-GCF_001434315,0,594,3017,0.16449736914982
GCF_000223395-GCF_001462395,0,2411,1076,0.6914252939489532
GCF_000223905-GCF_000235685,0,1958,3732,0.34411247803163447
GCF_000223905-GCF_000306725,0,2406,4108,0.36935830518882407
GCF_000223905-GCF_000376445,0,5089,2783,0.6464684959349594
GCF_000223905-GCF_000517625,0,4793,2644,0.6444803011967191
GCF_000223905-GCF_000702445,0,1905,6677,0.22197622931717548
GCF_000223985-GCF_000238095,0,1612,4892,0.24784747847478475
GCF_000223985-GCF_000422405,0,2063,5210,0.28365186305513546
GCF_000223985-GCF_000550785,0,1915,5355,0.26341127922971114
GCF_000224005-GCF_000224065,0,5266,2325,0.6937162429192465
GCF_000224005-GCF_000246925,0,1479,3398,0.3032602009432028
GCF_000224005-GCF_000350525,0,1858,3987,0.31787852865697175
GCF_000224005-GCF_000426725,0,2479,5654,0.304807574080905
GCF_000224005-GCF_000427335,0,2131,4391,0.3267402637227844
GCF_000224005-GCF_000478985,0,1323,3571,0.2703310175725378
GCF_000224065-GCF_000741775,0,1726,4782,0.2652120467117394
GCF_000224085-GCF_000333395,0,1873,4548,0.29169911228780565
GCF_000224085-GCF_000695095,0,2867,4347,0.3974216800665373
GCF_000224085-GCF_000711955,0,2664,5603,0.3222450707632757
GCF_000224085-GCF_000826085,0,1820,4079,0.3085268689608408
GCF_000224255-GCF_000226875,0,2948,1107,0.727003699136868
GCF_000224255-GCF_000227765,0,3165,996,0.7606344628695025
GCF_000224255-GCF_000233435,0,817,1703,0.3242063492063492
GCF_000224255-GCF_000236405,0,797,1723,0.31626984126984126
GCF_000224255-GCF_000241955,0,2764,3961,0.41100371747211895
GCF_000224255-GCF_000262715,0,874,1683,0.34180680484943293
GCF_000224255-GCF_000348805,0,862,1689,0.33790670325362604
GCF_000224255-GCF_000471965,0,819,1702,0.32487108290360966
GCF_000224255-GCF_000620925,0,2786,1192,0.7003519356460532
GCF_000224255-GCF_000745955,0,2859,1633,0.6364648263579697
GCF_000224255-GCF_001027865,0,3103,955,0.7646623952686052
GCF_000224255-GCF_001308005,0,3335,882,0.7908465733934076
GCF_000224335-GCF_000231035,0,1854,4764,0.28014505893019037
GCF_000224335-GCF_000231055,0,2068,5051,0.29049023739289226
GCF_000224335-GCF_000244975,0,2157,5701,0.2744973275642657
GCF_000224335-GCF_000258175,0,2017,5097,0.28352544278886704
GCF_000224335-GCF_000723205,0,4158,2228,0.6511118070779831
GCF_000224415-GCF_001187915,0,3482,2226,0.6100210231254379
GCF_000224415-GCF_001247715,0,2112,4239,0.33254605573925367
GCF_000224415-GCF_001421325,0,2115,4062,0.3423992229237494
GCF_000224415-GCF_001428335,0,4033,2755,0.5941367118444314
GCF_000224475-GCF_000353285,0,1738,8052,0.17752808988764046
GCF_000224475-GCF_000382365,0,1669,5771,0.22432795698924732
GCF_000224475-GCF_000800175,0,1544,5620,0.21552205471803462
GCF_000224475-GCF_000970265,0,2059,4495,0.3141592920353982
GCF_000224475-GCF_001423245,0,1494,5815,0.20440552743193324
GCF_000224515-GCF_000287615,0,1873,5188,0.26525987820422037
GCF_000224515-GCF_000725345,0,4327,5368,0.44631253223310985
GCF_000224515-GCF_001436505,0,2212,5036,0.3051876379690949
GCF_000224615-GCF_000418365,0,1269,3302,0.27761977685408007
GCF_000224615-GCF_000423205,0,1344,3531,0.2756923076923077
GCF_000224715-GCF_000421185,0,4630,1754,0.725250626566416
GCF_000224715-GCF_000421245,0,4947,1124,0.8148575193543074
GCF_000224715-GCF_000511305,0,3616,4000,0.47478991596638653
GCF_000224715-GCF_000787385,0,2053,5045,0.28923640462102
GCF_000224785-GCF_000284515,0,4491,2871,0.6100244498777506
GCF_000224785-GCF_000285495,0,4325,2405,0.6426448736998515
GCF_000224785-GCF_000425905,0,1719,3041,0.3611344537815126
GCF_000224785-GCF_000577245,0,4561,2702,0.6279774197989811
GCF_000224785-GCF_000821065,0,4961,2718,0.6460476624560489
GCF_000224785-GCF_000974285,0,4527,2220,0.670964873277012
GCF_000224985-GCF_000746875,0,2304,5667,0.2890477982687241
GCF_000225005-GCF_000828635,0,3224,2855,0.5303503865767396
GCF_000225345-GCF_000364605,0,2000,5148,0.27979854504756574
GCF_000225525-GCF_000243135,0,2560,7572,0.25266482431898935
GCF_000225525-GCF_000331005,0,10470,5369,0.6610265799608561
GCF_000225525-GCF_000342125,0,8061,4895,0.622182772460636
GCF_000225525-GCF_000424945,0,10226,4712,0.6845628598205917
GCF_000225525-GCF_000565175,0,938,7005,0.11809140123379076
GCF_000225525-GCF_000626635,0,2672,8240,0.24486803519061584
GCF_000225525-GCF_000718095,0,9047,4493,0.6681683899556868
GCF_000225525-GCF_000719265,0,8114,4605,0.6379432345310165
GCF_000225525-GCF_000725795,0,8639,3838,0.6923940049691433
GCF_000225525-GCF_000745345,0,7503,5065,0.5969923615531508
GCF_000225525-GCF_000938975,0,9880,6246,0.6126751829343917
GCF_000225525-GCF_001418465,0,9578,5142,0.6506793478260869
GCF_000225705-GCF_000583775,0,1237,2602,0.322219327949987
GCF_000225705-GCF_000814825,0,1951,1733,0.5295874049945711
GCF_000225705-GCF_000821265,0,2547,1164,0.6863379143088116
GCF_000225825-GCF_000244975,0,3603,4041,0.47135007849293564
GCF_000225825-GCF_001051235,0,1961,4273,0.31456528713506576
GCF_000225825-GCF_001189535,0,3243,2507,0.564
GCF_000225825-GCF_001247745,0,3430,3408,0.5016086575021936
GCF_000225825-GCF_001260615,0,3212,1797,0.6412457576362547
GCF_000225825-GCF_001312925,0,2324,3903,0.37321342540549224
GCF_000226215-GCF_000230895,0,4514,4504,0.5005544466622311
GCF_000226215-GCF_000349585,0,5029,1406,0.7815073815073815
GCF_000226215-GCF_000509385,0,2868,3227,0.4705496308449549
GCF_000226215-GCF_000802305,0,3131,3799,0.4518037518037518
GCF_000226215-GCF_000986825,0,3138,3286,0.488480697384807
GCF_000226215-GCF_001040865,0,2970,3085,0.49050371593724196
GCF_000226215-GCF_001274635,0,1638,4544,0.2649627952119055
GCF_000226215-GCF_001314225,0,3198,4014,0.44342762063227953
GCF_000226315-GCF_000499765,0,771,3466,0.18196837384942177
GCF_000226315-GCF_000744455,0,829,3874,0.1762704656602169
GCF_000226315-GCF_000745485,0,919,4519,0.16899595439499815
GCF_000226315-GCF_000762265,0,880,3741,0.19043497078554425
GCF_000226455-GCF_000243135,0,2739,8015,0.2546959270968942
GCF_000226455-GCF_000331005,0,11540,4921,0.7010509689569285
GCF_000226455-GCF_000342125,0,8779,4799,0.6465606127559287
GCF_000226455-GCF_000424945,0,11361,4199,0.7301413881748072
GCF_000226455-GCF_000429085,0,9567,3948,0.7078801331853496
GCF_000226455-GCF_000465895,0,4941,6454,0.4336112329969285
GCF_000226455-GCF_000718635,0,9428,4768,0.664130741053818
GCF_000226455-GCF_000725795,0,9436,3663,0.7203603328498359
GCF_000226455-GCF_000725805,0,9841,5012,0.662559752238605
GCF_000226455-GCF_001279695,0,10410,5053,0.6732199443833667
GCF_000226455-GCF_001418165,0,9472,3994,0.7034011584731917
GCF_000226455-GCF_001418495,0,7397,4393,0.6273960983884648
GCF_000226565-GCF_000372885,0,3507,3561,0.4961799660441426
GCF_000226565-GCF_000468535,0,1369,3409,0.2865215571368774
GCF_000226625-GCF_000226875,0,1962,1589,0.5525204167840045
GCF_000226625-GCF_000243075,0,2064,2565,0.4458846403110823
GCF_000226875-GCF_000620925,0,2762,1305,0.679124661912958
GCF_000226875-GCF_000711295,0,1842,3239,0.36252706160204684
GCF_000226875-GCF_000745955,0,2835,1746,0.618860510805501
GCF_000226875-GCF_000818035,0,2874,1264,0.694538424359594
GCF_000226955-GCF_000241465,0,4961,2501,0.6648351648351648
GCF_000226955-GCF_000299115,0,1843,3272,0.3603128054740958
GCF_000226955-GCF_000786205,0,4788,2122,0.6929088277858176
GCF_000226955-GCF_001425405,0,4452,2284,0.6609263657957245
GCF_000226955-GCF_001428865,0,5204,2160,0.7066811515480717
GCF_000227215-GCF_000242615,0,2061,4216,0.3283415644416122
GCF_000227215-GCF_000242955,0,1550,4002,0.279178674351585
GCF_000227215-GCF_000328625,0,1703,3571,0.3229048160788775
GCF_000227315-GCF_000379645,0,1866,9676,0.1616704210708716
GCF_000227355-GCF_000499785,0,752,4165,0.15293878381126702
GCF_000227355-GCF_000718325,0,849,3352,0.20209473934777433
GCF_000227355-GCF_000986825,0,778,3539,0.18021774380356728
GCF_000227355-GCF_001040865,0,769,3179,0.1947821681864235
GCF_000227355-GCF_001424195,0,813,4312,0.15863414634146342
GCF_000227355-GCF_001429255,0,835,3906,0.176123180763552
GCF_000227505-GCF_000266925,0,1651,2786,0.3720982645931936
GCF_000227505-GCF_001454945,0,1733,3742,0.31652968036529683
GCF_000227585-GCF_000568735,0,622,1861,0.2505034232782924
GCF_000227585-GCF_000751535,0,1039,2988,0.2580084430096846
GCF_000227665-GCF_000828515,0,1013,1599,0.38782542113323126
GCF_000227685-GCF_000377885,0,3855,1952,0.6638539693473394
GCF_000227685-GCF_000741165,0,1408,4221,0.2501332385858945
GCF_000227705-GCF_000367345,0,2358,5468,0.3013033478149757
GCF_000227705-GCF_000445105,0,2329,6172,0.2739677684978238
GCF_000227725-GCF_000798645,0,2826,7809,0.26572637517630465
GCF_000227725-GCF_001424905,0,1662,3930,0.29721030042918456
GCF_000227725-GCF_001425085,0,1740,4194,0.29322548028311424
GCF_000227725-GCF_001425325,0,1626,4149,0.28155844155844156
GCF_000227745-GCF_000341345,0,1932,4970,0.2799188640973631
GCF_000227745-GCF_000741175,0,1592,4704,0.25285895806861497
GCF_000227745-GCF_000741775,0,1549,4645,0.2500807232805941
GCF_000227765-GCF_000620925,0,2827,1346,0.6774502755811167
GCF_000227765-GCF_000711295,0,1951,3236,0.37613263929053403
GCF_000227765-GCF_000745955,0,2913,1774,0.6215062940046938
GCF_000227765-GCF_000818035,0,2989,1255,0.7042884071630537
GCF_000228725-GCF_000717175,0,2745,8848,0.236780816009661
GCF_000228725-GCF_000768955,0,1520,4672,0.2454780361757106
GCF_000228725-GCF_001302585,0,2893,11695,0.19831368247874967
GCF_000230275-GCF_000407505,0,2094,3604,0.3674973674973675
GCF_000230275-GCF_000758665,0,2778,6174,0.31032171581769435
GCF_000230555-GCF_000347675,0,3551,4341,0.4499493157627978
GCF_000230555-GCF_001305965,0,3233,3957,0.44965229485396385
GCF_000230555-GCF_001429065,0,3646,4523,0.4463214591749296
GCF_000230695-GCF_000264315,0,5008,2010,0.713593616414933
GCF_000230695-GCF_000600005,0,2358,3538,0.39993215739484395
GCF_000230695-GCF_000722635,0,3313,5435,0.37871513488797437
GCF_000230695-GCF_000759475,0,3289,4239,0.43690223166843783
GCF_000230715-GCF_000447865,0,3648,2570,0.5866838211643616
GCF_000230735-GCF_000442315,0,1301,5130,0.20230135282226713
GCF_000230735-GCF_000511355,0,1725,6497,0.20980296764777426
GCF_000230735-GCF_000517625,0,5142,2558,0.6677922077922078
GCF_000230735-GCF_000739555,0,3924,2787,0.5847116674117121
GCF_000230735-GCF_001436225,0,1029,5224,0.16456101071485688
GCF_000230835-GCF_000235425,0,2905,9928,0.22636951609132705
GCF_000230835-GCF_000355905,0,2161,6222,0.25778360968626984
GCF_000230835-GCF_000401215,0,4798,4195,0.5335260758367619
GCF_000230835-GCF_000411555,0,1979,4959,0.2852407033727299
GCF_000230835-GCF_000423085,0,2514,6548,0.27742220260428163
GCF_000230835-GCF_000425485,0,2287,6478,0.26092413006274956
GCF_000230835-GCF_000484505,0,4741,4505,0.5127622755786286
GCF_000230835-GCF_000736415,0,2033,5240,0.27952701773683486
GCF_000230835-GCF_000741215,0,1894,5247,0.26522895952947767
GCF_000230835-GCF_000751675,0,4354,5022,0.46437713310580203
GCF_000230835-GCF_001306465,0,3073,10336,0.2291744350809158
GCF_000230895-GCF_000511175,0,2120,6633,0.2422026733691306
GCF_000230895-GCF_001314225,0,3760,6446,0.36841073878110914
GCF_000230915-GCF_000509425,0,7364,3162,0.6996009880296409
GCF_000230915-GCF_000576305,0,6126,3879,0.6122938530734633
GCF_000230915-GCF_000612225,0,7463,5060,0.5959434640261918
GCF_000230915-GCF_001373415,0,7026,2991,0.7014076070679844
GCF_000230975-GCF_000253295,0,5468,2578,0.6795923440218742
GCF_000230975-GCF_000317145,0,2482,6904,0.26443639463030044
GCF_000231015-GCF_000620725,0,826,5821,0.1242665864299684
GCF_000231035-GCF_001428625,0,2643,5907,0.30912280701754385
GCF_000231055-GCF_000702965,0,2566,7741,0.2489570195013098
GCF_000231055-GCF_000719975,0,6249,2555,0.7097910040890504
GCF_000231055-GCF_000745905,0,2468,4255,0.36709802171649564
GCF_000231055-GCF_001428625,0,2823,6228,0.31189923765329797
GCF_000231275-GCF_000321205,0,3117,1338,0.6996632996632997
GCF_000231275-GCF_000585355,0,2606,2185,0.5439365476935921
GCF_000231305-GCF_000421845,0,3690,1500,0.7109826589595376
GCF_000231305-GCF_001407835,0,1307,2935,0.3081093823668081
GCF_000231385-GCF_000725345,0,4028,4836,0.45442238267148016
GCF_000231405-GCF_000413035,0,1686,3468,0.32712456344586727
GCF_000231405-GCF_000565485,0,2070,4004,0.3407968389858413
GCF_000231445-GCF_000527695,0,3595,580,0.8610778443113772
GCF_000233435-GCF_000257725,0,834,5071,0.14123624047417443
GCF_000233435-GCF_000334405,0,980,103,0.9048938134810711
GCF_000233435-GCF_000379865,0,845,4319,0.16363284275755227
GCF_000233435-GCF_001005175,0,826,4464,0.1561436672967864
GCF_000233455-GCF_000311925,0,2188,6180,0.26147227533460804
GCF_000233535-GCF_000308815,0,1942,7805,0.19924079203857598
GCF_000233535-GCF_000510425,0,1493,1851,0.4464712918660287
GCF_000233655-GCF_000510645,0,2128,4530,0.31961550015019524
GCF_000233655-GCF_001051235,0,2068,4710,0.3051047506639127
GCF_000233655-GCF_001189535,0,3466,2828,0.5506831903400063
GCF_000233655-GCF_001247745,0,3750,3632,0.5079924139799512
GCF_000233655-GCF_001260615,0,3403,2150,0.6128218980731136
GCF_000233695-GCF_000577245,0,2194,5065,0.3022454883592781
GCF_000233695-GCF_001311845,0,3847,5250,0.42288666593382435
GCF_000233715-GCF_000590555,0,1654,4403,0.27307247812448404
GCF_000233715-GCF_000716335,0,2731,8070,0.25284695861494305
GCF_000233775-GCF_000375465,0,1561,2718,0.3648048609488198
GCF_000233775-GCF_001027285,0,1982,9345,0.17498013595832965
GCF_000233915-GCF_000348585,0,4728,2475,0.656393169512703
GCF_000233915-GCF_000376745,0,3960,2209,0.6419192737882963
GCF_000233915-GCF_000403335,0,1730,5506,0.23908236594803758
GCF_000233915-GCF_000510725,0,4143,1795,0.6977096665543954
GCF_000233915-GCF_000661955,0,4389,2516,0.6356263577118031
GCF_000233915-GCF_000815185,0,4401,2407,0.6464453584018801
GCF_000233915-GCF_001014645,0,4114,2158,0.6559311224489796
GCF_000233915-GCF_001314305,0,4434,2044,0.6844705155912318
GCF_000233915-GCF_001427635,0,4318,2096,0.6732148425319613
GCF_000233915-GCF_001431405,0,4143,1912,0.6842279108175062
GCF_000233915-GCF_001431415,0,4296,2240,0.6572827417380661
GCF_000233915-GCF_001431485,0,3851,2069,0.6505067567567567
GCF_000233915-GCF_001431505,0,4008,1801,0.689963849199518
GCF_000233915-GCF_001431535,0,4279,2079,0.6730103806228374
GCF_000233915-GCF_001431645,0,4355,2041,0.6808943089430894
GCF_000233995-GCF_000330885,0,7602,4969,0.604725161085037
GCF_000233995-GCF_000378025,0,5502,5500,0.5000908925649882
GCF_000233995-GCF_000409565,0,5320,4450,0.5445240532241555
GCF_000233995-GCF_000526315,0,5083,5359,0.486784140969163
GCF_000233995-GCF_000568555,0,7769,3852,0.6685311074778418
GCF_000233995-GCF_001424985,0,6647,4660,0.58786592376404
GCF_000233995-GCF_001427385,0,6475,3935,0.621998078770413
GCF_000234055-GCF_000565015,0,2211,1614,0.5780392156862745
GCF_000234055-GCF_000614285,0,3123,1209,0.7209141274238227
GCF_000234355-GCF_000423365,0,2614,3332,0.439623276152035
GCF_000234355-GCF_000613305,0,2243,2170,0.5082710174484477
GCF_000234355-GCF_000687955,0,1588,3675,0.30172905187155613
GCF_000234355-GCF_000755665,0,3840,1940,0.6643598615916955
GCF_000234585-GCF_000511175,0,1857,5316,0.2588874947720619
GCF_000235405-GCF_001281695,0,1552,4632,0.25097024579560157
GCF_000235425-GCF_000262465,0,7497,5642,0.57059136920618
GCF_000235425-GCF_000701405,0,2989,8561,0.2587878787878788
GCF_000235425-GCF_000751675,0,2322,8855,0.2077480540395455
GCF_000235425-GCF_000800395,0,2617,7846,0.250119468603651
GCF_000235445-GCF_000403315,0,2558,4444,0.3653241930876892
GCF_000235565-GCF_000317085,0,1179,4508,0.20731492878494812
GCF_000235605-GCF_000307165,0,2546,4960,0.339195310418332
GCF_000235605-GCF_000412995,0,2074,5466,0.27506631299734746
GCF_000235605-GCF_000725345,0,4376,5419,0.4467585502807555
GCF_000235605-GCF_001039045,0,2396,5451,0.30533962023703326
GCF_000235605-GCF_001436505,0,2353,4995,0.320223189983669
GCF_000235645-GCF_000245775,0,1971,2668,0.424876050873033
GCF_000235645-GCF_000286395,0,3504,1310,0.7278770253427503
GCF_000236035-GCF_000526995,0,2897,6353,0.3131891891891892
GCF_000236035-GCF_000729995,0,4829,7469,0.3926654740608229
GCF_000236085-GCF_000519005,0,819,4642,0.14997253250320455
GCF_000236085-GCF_000820525,0,1705,923,0.6487823439878234
GCF_000236085-GCF_001299455,0,887,1870,0.3217265143271672
GCF_000236165-GCF_000403335,0,1712,5889,0.2252335219050125
GCF_000236165-GCF_000711315,0,2338,3425,0.4056914801318758
GCF_000236165-GCF_000712185,0,605,3365,0.15239294710327456
GCF_000236405-GCF_000334405,0,982,101,0.9067405355493998
GCF_000236405-GCF_000411515,0,777,2077,0.27224947442186404
GCF_000236565-GCF_000378165,0,2486,5926,0.29553019495958155
GCF_000236565-GCF_000473085,0,5482,5808,0.48556244464127546
GCF_000236565-GCF_000568555,0,7149,4287,0.6251311647429171
GCF_000236565-GCF_000723565,0,2331,5628,0.2928759894459103
GCF_000236585-GCF_000255595,0,1901,3336,0.362994080580485
GCF_000236585-GCF_000383915,0,2521,7407,0.25392828364222403
GCF_000236585-GCF_000716785,0,2669,8154,0.24660445347870277
GCF_000236585-GCF_000794385,0,3585,915,0.7966666666666666
GCF_000236585-GCF_000797465,0,1574,3749,0.29569791470975015
GCF_000236665-GCF_000255135,0,1727,3635,0.32208131294293174
GCF_000236665-GCF_000371425,0,1953,5891,0.24898011218765936
GCF_000236665-GCF_000953015,0,2684,2344,0.5338106603023071
GCF_000236685-GCF_000428785,0,1529,3599,0.29816692667706707
GCF_000236705-GCF_000374445,0,2509,7814,0.24304950111401724
GCF_000236705-GCF_000526515,0,1961,5357,0.2679693905438644
GCF_000236865-GCF_000425485,0,1386,3695,0.272780948632159
GCF_000236865-GCF_000695795,0,1458,3484,0.2950222581950627
GCF_000236865-GCF_000744835,0,1464,3504,0.2946859903381642
GCF_000237085-GCF_000526495,0,4199,3251,0.5636241610738255
GCF_000237085-GCF_001042715,0,3445,4043,0.4600694444444444
GCF_000237145-GCF_000265465,0,1886,8130,0.18829872204472844
GCF_000237145-GCF_000379645,0,11271,6303,0.6413451689996585
GCF_000237145-GCF_000384315,0,7028,9181,0.43358627922758963
GCF_000237145-GCF_000430995,0,2289,7839,0.22600710900473933
GCF_000237145-GCF_000577555,0,3037,7003,0.30249003984063744
GCF_000237145-GCF_000716715,0,9995,7520,0.5706537253782472
GCF_000237145-GCF_000744275,0,2544,8760,0.22505307855626328
GCF_000237145-GCF_001023575,0,2737,7401,0.26997435391595975
GCF_000237145-GCF_001260615,0,3250,6954,0.3185025480203842
GCF_000237205-GCF_000698125,0,1368,4473,0.23420647149460708
GCF_000237205-GCF_000752035,0,1580,4513,0.2593139668472017
GCF_000237285-GCF_000789255,0,686,3064,0.18293333333333334
GCF_000237285-GCF_000963965,0,1345,2770,0.3268529769137303
GCF_000237365-GCF_000296815,0,3307,9099,0.2665645655328067
GCF_000237365-GCF_000312705,0,2954,7711,0.27698077824660106
GCF_000237365-GCF_000568555,0,4864,6528,0.42696629213483145
GCF_000237825-GCF_000455305,0,1518,5051,0.23108540112650328
GCF_000237825-GCF_000455605,0,1301,3029,0.30046189376443416
GCF_000237825-GCF_000603945,0,1542,3421,0.31069917388676205
GCF_000237995-GCF_000247495,0,1329,3217,0.2923449186097668
GCF_000237995-GCF_000367925,0,1472,3547,0.29328551504283723
GCF_000237995-GCF_000368025,0,1361,3086,0.30604902181245786
GCF_000237995-GCF_000368045,0,1431,3672,0.2804232804232804
GCF_000237995-GCF_000368685,0,1505,3525,0.2992047713717694
GCF_000237995-GCF_000368765,0,1375,3392,0.2884413677365219
GCF_000237995-GCF_000368785,0,1360,3079,0.3063753097544492
GCF_000237995-GCF_000368825,0,1465,3482,0.2961390741863756
GCF_000237995-GCF_000368865,0,1445,3450,0.29519918283963226
GCF_000237995-GCF_000368925,0,1522,4800,0.24074659917747548
GCF_000237995-GCF_000369105,0,1413,3302,0.2996818663838812
GCF_000237995-GCF_000369505,0,1403,3542,0.2837209302325581
GCF_000237995-GCF_000413895,0,1487,3820,0.2801959675899755
GCF_000237995-GCF_000488195,0,1537,4316,0.26260037587561935
GCF_000237995-GCF_000632455,0,1372,3498,0.2817248459958932
GCF_000237995-GCF_000816495,0,1364,2954,0.3158869847151459
GCF_000237995-GCF_001307195,0,1345,3163,0.29835847382431235
GCF_000238055-GCF_000265365,0,1448,3681,0.2823162409826477
GCF_000238055-GCF_000273175,0,1775,4551,0.2805880493202656
GCF_000238055-GCF_000312145,0,1532,3636,0.2964396284829721
GCF_000238055-GCF_000473365,0,1527,4936,0.2362679870029398
GCF_000238095-GCF_000550785,0,1421,3151,0.31080489938757655
GCF_000238095-GCF_000621125,0,1617,4200,0.2779783393501805
GCF_000238215-GCF_001428545,0,1833,6130,0.23018962702499057
GCF_000238215-GCF_001433715,0,2048,4449,0.31522241034323534
GCF_000238255-GCF_001312345,0,2052,4752,0.30158730158730157
GCF_000238375-GCF_000245755,0,1664,4453,0.2720287722739905
GCF_000238375-GCF_000347775,0,4044,3896,0.5093198992443325
GCF_000238635-GCF_000373565,0,2680,9141,0.22671516792149565
GCF_000238915-GCF_000273175,0,2055,6377,0.24371442125237192
GCF_000238915-GCF_000328305,0,5217,2668,0.6616360177552314
GCF_000238915-GCF_000376245,0,3481,2805,0.5537702831689468
GCF_000238915-GCF_000482545,0,5638,2432,0.698636926889715
GCF_000238915-GCF_000520515,0,4478,2710,0.6229827490261547
GCF_000238915-GCF_000520555,0,4626,2562,0.6435726210350584
GCF_000238915-GCF_000520595,0,5167,2824,0.6466024277311976
GCF_000238915-GCF_000758985,0,2973,3020,0.4960787585516436
GCF_000238915-GCF_000816565,0,4847,2460,0.6633365266183112
GCF_000238915-GCF_001247715,0,2495,5271,0.3212722122070564
GCF_000238915-GCF_001307035,0,4871,2546,0.6567345287852231
GCF_000238915-GCF_001421325,0,2463,5129,0.3244204425711275
GCF_000238915-GCF_001428365,0,5336,1984,0.7289617486338797
GCF_000238915-GCF_001428435,0,4946,2381,0.6750375324143578
GCF_000238995-GCF_000687695,0,514,2876,0.15162241887905606
GCF_000239695-GCF_000310145,0,1529,3933,0.2799340900768949
GCF_000239695-GCF_000310185,0,1576,3710,0.29814604615966706
GCF_000239695-GCF_000348585,0,1588,4354,0.26725008414675194
GCF_000239695-GCF_000661955,0,1543,4101,0.27338766832034017
GCF_000239695-GCF_001051995,0,1556,4399,0.26129303106633084
GCF_000239695-GCF_001314305,0,1531,3686,0.29346367644239985
GCF_000239695-GCF_001431415,0,1489,3786,0.2822748815165877
